SWR155,LX155,4b18fd,HB-JMB,A343,VABB,LSZH,2020-05-31 21:22:49+00:00,2020-06-01 06:08:54+00:00,2020-06-01 00:00:00+00:00,19.093219757080078,72.86923680986678,0.0,47.46324183577198,8.54452866774339,373.38
AFL201,SU201,4243a4,,,,UUEE,2020-05-31 21:23:11+00:00,2020-06-01 01:46:41+00:00,2020-06-01 00:00:00+00:00,53.103487693657314,89.46570901309742,10363.2,55.9329792604608,37.15996742248535,1013.46
WSW184,,c06751,C-GNDG,B738,,CYHM,2020-05-31 21:23:31+00:00,2020-06-01 00:33:13+00:00,2020-06-01 00:00:00+00:00,53.31069946289062,-113.41900634765621,5181.6,43.17109680175781,-79.91103771120999,198.12
GLUM48,,ae0413,164386,E6,KSUU,,2020-05-31 21:23:51+00:00,2020-06-01 02:09:22+00:00,2020-06-01 00:00:00+00:00,38.24885559082031,-121.9492356320645,0.0,36.75846862792969,-125.471248626709,8534.4
GAJ474,,a5d203,N474X,GLF4,,KFRG,2020-05-31 21:24:13+00:00,2020-06-01 02:53:45+00:00,2020-06-01 00:00:00+00:00,42.021240234375,-72.55627025257456,3352.8,40.7222900390625,-73.4039306640625,-22.86
XOJ792,,aac189,N792XJ,C750,,,2020-05-31 21:24:23+00:00,2020-06-01 00:21:29+00:00,2020-06-01 00:00:00+00:00,38.14755249023438,-75.67523063497339,1828.8,27.70573425292969,-80.28461384323406,5730.240000000002
QTR8867,,06a077,A7-BAJ,B77W,EGLL,OTHH,2020-05-31 21:24:34+00:00,2020-06-01 03:32:52+00:00,2020-06-01 00:00:00+00:00,51.46489547470868,-0.44769287109375,-304.8,25.282694929737147,51.61478006614829,
N456GT,,a5890e,N456GT,C441,,KH04,2020-05-31 21:24:59+00:00,2020-06-01 00:02:53+00:00,2020-06-01 00:00:00+00:00,34.40592103085275,-81.67499542236328,6096.0,36.6932373046875,-95.37786483764648,1615.44
AAR3881,,71bd07,HL7507,B763,,RKSI,2020-05-31 21:25:09+00:00,2020-06-01 01:37:15+00:00,2020-06-01 00:00:00+00:00,20.39332502979343,106.289628462358,6400.8,37.313620357190146,126.59133911132808,1028.7
N850PA,,aba89e,N850PA,TBM8,,8II1,2020-05-31 21:25:10+00:00,2020-06-01 00:18:13+00:00,2020-06-01 00:00:00+00:00,27.99224853515625,-80.50400954026442,4876.8,39.14181518554688,-87.08904100501019,1531.62
QTR9JC,,06a2c8,A7-BGA,B748,OTHH,LIMC,2020-05-31 21:25:51+00:00,2020-06-01 02:48:45+00:00,2020-06-01 00:00:00+00:00,25.267530538268012,51.62149105431899,0.0,45.580646062301376,8.736534118652344,381.0
N650PW,,a88e14,N650PW,,KSBA,KADS,2020-05-31 21:25:59+00:00,2020-06-01 00:14:52+00:00,2020-06-01 00:00:00+00:00,34.400711059570305,-119.9395378268495,914.4,32.98388671875,-96.84321899414059,198.12
UPS856,,a0cfb6,N151UP,A306,KSDF,KPHX,2020-05-31 21:26:09+00:00,2020-06-01 00:32:02+00:00,2020-06-01 00:00:00+00:00,38.19039916992188,-85.73280496800197,304.8,33.44082641601562,-111.99111328125,426.72
CSN304,,7813bc,,,EGLL,,2020-05-31 21:26:57+00:00,2020-06-01 08:38:57+00:00,2020-06-01 00:00:00+00:00,51.46489547470868,-0.4497528076171875,-304.8,23.00592972060381,113.2041422526042,1699.26
ATN3211,8C3211,aa4cf5,N763CX,B762,KABE,KAFW,2020-05-31 21:27:05+00:00,2020-06-01 00:19:20+00:00,2020-06-01 00:00:00+00:00,40.66435733083951,-75.42189164595169,0.0,32.9948295981197,-97.3213226941167,175.26
VPBTM,,43bea5,,,KPNE,KLGB,2020-05-31 21:27:08+00:00,2020-06-01 02:28:40+00:00,2020-06-01 00:00:00+00:00,40.08412170410156,-75.0152587890625,0.0,33.82269287109375,-118.13469711615109,76.2
AAL50,AA50,ab0d15,N811AB,B788,KDFW,EGLL,2020-05-31 21:27:10+00:00,2020-06-01 05:53:48+00:00,2020-06-01 00:00:00+00:00,32.875442504882805,-97.03020629882809,304.8,51.4775390625,-0.4887431376689051,-38.1
N102BQ,,a00c4a,N102BQ,GLF4,KTEB,TJIG,2020-05-31 21:27:14+00:00,2020-06-01 00:42:49+00:00,2020-06-01 00:00:00+00:00,40.85536116260593,-74.058837890625,0.0,18.41999816894531,-66.06098720005582,251.46
SVA993,,710100,,,,OERK,2020-05-31 21:27:41+00:00,2020-06-01 04:56:14+00:00,2020-06-01 00:00:00+00:00,28.10484288102489,108.174456428079,9144.0,24.87171936035156,46.76839192708334,1066.8
DAL1472,,a3bda6,N340DN,,,KATL,2020-05-31 21:27:56+00:00,2020-06-01 00:33:45+00:00,2020-06-01 00:00:00+00:00,41.084677486096396,-111.6406319358132,4876.8,33.649540270789196,-84.4511604309082,335.28
PSK,,7c4e82,VH-PSK,B190,YBCS,YBBN,2020-05-31 21:28:45+00:00,2020-06-01 01:19:23+00:00,2020-06-01 00:00:00+00:00,-16.896240234375,145.77513042249183,304.8,-27.39907836914062,153.1203935731132,-38.1
QTR03L,,06a12a,,,OTHH,YSSY,2020-05-31 21:28:52+00:00,2020-06-01 10:54:46+00:00,2020-06-01 00:00:00+00:00,25.27217102050781,51.61941528320312,0.0,-33.98703002929688,151.1866168586575,167.64
UPS87,,a76683,N576UP,B744,RKSI,PANC,2020-05-31 21:29:29+00:00,2020-06-01 05:18:27+00:00,2020-06-01 00:00:00+00:00,37.50308796510858,126.4180656101393,304.8,61.16780090332031,-150.04195077078683,144.78
ASA1002,AS1002,ace175,N929VA,,KDCA,KSFO,2020-05-31 21:29:38+00:00,2020-06-01 02:53:56+00:00,2020-06-01 00:00:00+00:00,38.86578369140625,-77.03923764436144,0.0,37.615139201536024,-122.3609459918478,0.0
AAL306,AA306,a023a5,N108NN,A321,KJFK,KLAX,2020-05-31 21:29:38+00:00,2020-06-01 02:46:14+00:00,2020-06-01 00:00:00+00:00,40.64666748046875,-73.81476662375712,304.8,33.93802448854608,-118.3760833740234,76.2
SVR3828,,43be95,,,,,2020-05-31 21:29:43+00:00,2020-06-01 02:33:19+00:00,2020-06-01 00:00:00+00:00,28.98248291015625,-14.68449519230768,7315.200000000002,54.70958645060911,20.10248357599432,1082.04
MJE007,,89636d,A6-SSV,E35L,EGSS,OMAA,2020-05-31 21:30:03+00:00,2020-06-01 04:17:59+00:00,2020-06-01 00:00:00+00:00,51.89552307128906,0.250244140625,0.0,24.38671564651748,54.59650579488503,1463.04
LXJ377,,a44e5f,N377FX,,KAUS,KLAX,2020-05-31 21:30:34+00:00,2020-06-01 04:39:31+00:00,2020-06-01 00:00:00+00:00,30.200019448490465,-97.65862426757809,304.8,33.938164145259535,-118.37539672851558,83.82000000000002
N4367D,,a53cb9,N4367D,,KI69,KOJC,2020-05-31 21:30:49+00:00,2020-06-01 00:52:11+00:00,2020-06-01 00:00:00+00:00,39.10198974609375,-84.20727937117869,304.8,38.846306235103285,-94.73760986328124,266.7
CAL009,,899022,B-18905,A359,KLAX,RCTP,2020-05-31 21:31:44+00:00,2020-06-01 11:06:03+00:00,2020-06-01 00:00:00+00:00,33.93672102588718,-118.4103012084961,0.0,25.1205185712394,121.2994269604953,381.0
DPJ188,,a16022,N188TW,C25B,,77OH,2020-05-31 21:31:45+00:00,2020-06-01 00:37:55+00:00,2020-06-01 00:00:00+00:00,27.72753699351165,-80.66473740797774,3962.4,39.39665222167969,-84.28239241890287,1127.76
PAL8408,,7583ed,RP-C9926,A321,RPLL,RJBB,2020-05-31 21:32:20+00:00,2020-06-01 04:14:18+00:00,2020-06-01 00:00:00+00:00,14.514987751588981,121.03141383120892,304.8,34.421035766601555,135.2346926319356,22.86
N726DR,,a9ba31,N726DR,G200,ID21,KCRQ,2020-05-31 21:32:35+00:00,2020-06-01 00:04:42+00:00,2020-06-01 00:00:00+00:00,47.76245634434586,-116.9524207481971,2133.6,33.12862072960805,-117.2775393116231,99.06
N20BD,,a18fc7,N20BD,GALX,KBWI,KSDL,2020-05-31 21:32:40+00:00,2020-06-01 02:04:26+00:00,2020-06-01 00:00:00+00:00,39.17505813857257,-76.7005615234375,304.8,33.629848674192274,-111.9025611877441,510.54
THY6175,,4ba95a,TC-JJZ,B77W,,LTBW,2020-05-31 21:32:49+00:00,2020-06-01 02:08:39+00:00,2020-06-01 00:00:00+00:00,42.84677279197563,71.99798583984375,10972.8,41.17840576171875,28.7294921875,601.98
BCS960,,3c70b5,D-ALEU,B752,EDDP,LLSD,2020-05-31 21:32:58+00:00,2020-06-01 00:57:26+00:00,2020-06-01 00:00:00+00:00,51.41345525192002,12.24594116210938,0.0,32.18234252929688,34.540576171875,1676.4
FDX9075,,a82952,N625FE,MD11,WSSS,YSSY,2020-05-31 21:33:08+00:00,2020-06-01 04:18:14+00:00,2020-06-01 00:00:00+00:00,1.4096483133606992,104.002974937702,304.8,-33.99490356445312,151.1884665975765,259.08
BRU748,B2748,510114,EW-526PA,B738,LLBG,UMMS,2020-05-31 21:33:18+00:00,2020-06-01 00:43:44+00:00,2020-06-01 00:00:00+00:00,32.00638593253443,34.827669104751266,609.6,53.81112826072563,28.172580494600183,739.14
N114W,,a03d03,N114W,C25A,KAUS,KCMH,2020-05-31 21:33:36+00:00,2020-06-01 00:04:47+00:00,2020-06-01 00:00:00+00:00,30.20700073242188,-97.657470703125,304.8,39.97988891601562,-82.79571533203125,624.84
GTI2418,5Y2418,a5dc31,N477MC,B744,KSEA,RKSI,2020-05-31 21:33:57+00:00,2020-06-01 08:20:32+00:00,2020-06-01 00:00:00+00:00,47.4305419921875,-122.30797576904301,0.0,37.3092909990731,126.5951604428499,1089.66
CKS815,K4815,a9675d,N705CK,B744,PANC,KJFK,2020-05-31 21:34:08+00:00,2020-06-01 03:39:05+00:00,2020-06-01 00:00:00+00:00,61.167778403072035,-150.0454711914062,0.0,40.62371722722457,-73.7150781804865,182.88
ASA996,,a30460,N294AK,,KBOS,KSEA,2020-05-31 21:34:17+00:00,2020-06-01 03:14:28+00:00,2020-06-01 00:00:00+00:00,42.37467956542969,-71.01843400435013,0.0,47.4158935546875,-122.30831909179692,160.02
JBU494,,aa4252,N760JB,A320,KDEN,KBOS,2020-05-31 21:34:28+00:00,2020-06-01 00:57:16+00:00,2020-06-01 00:00:00+00:00,39.87757873535156,-104.59265004033631,1828.8,42.351270772643005,-70.98700944767438,0.0
N7074Y,,a9718a,N7074Y,,,67LL,2020-05-31 21:35:14+00:00,2020-06-01 00:29:21+00:00,2020-06-01 00:00:00+00:00,36.1858458438162,-93.82230718085106,2438.4,42.00283813476562,-89.2628548362038,838.2
BAW247,BA247,406a9d,G-ZBJF,B788,EGLL,SBGR,2020-05-31 21:35:41+00:00,2020-06-01 08:47:54+00:00,2020-06-01 00:00:00+00:00,51.46490478515625,-0.4447978251689051,-304.8,-23.43313960705774,-46.479085286458314,685.8000000000002
ELY2064,,7380c3,,,,,2020-05-31 21:35:54+00:00,2020-06-01 00:37:55+00:00,2020-06-01 00:00:00+00:00,44.51390075683594,53.19939749581472,11277.6,32.30231850834216,34.417307328204714,2506.98
ELY2063,,738073,4X-ECC,B772,LLBG,,2020-05-31 21:36:08+00:00,2020-06-01 00:04:42+00:00,2020-06-01 00:00:00+00:00,32.00363935050318,34.811694086814406,609.6,44.48722710043696,53.110254799447404,11887.2
SWA6960,,a1e6b9,N221WN,B737,KDTW,60CO,2020-05-31 21:36:12+00:00,2020-06-01 00:12:54+00:00,2020-06-01 00:00:00+00:00,42.27231817730402,-83.33775010219836,609.6,39.95941679356461,-104.6860989657315,1943.1
AAL804,AA804,a4d42d,N410AN,,KDFW,KDCA,2020-05-31 21:36:14+00:00,2020-06-01 00:02:53+00:00,2020-06-01 00:00:00+00:00,32.890914916992195,-97.03020629882809,304.8,38.82179260253906,-77.03481922978938,76.2
N85KM,,aba5ec,N85KM,,,KATW,2020-05-31 21:36:17+00:00,2020-06-01 00:09:02+00:00,2020-06-01 00:00:00+00:00,42.77568752482786,-71.26409486282698,2133.6,44.271457478151476,-88.51074963081173,213.36
PAC247,,a57ad0,N452PA,B744,KCVG,ZGSZ,2020-05-31 21:36:19+00:00,2020-06-01 16:56:29+00:00,2020-06-01 00:00:00+00:00,39.046760171146715,-84.73211669921875,304.8,22.69056701660156,113.7825039950284,274.32
GAJ18,,a15e20,N1878C,LJ75,KMVY,KSTL,2020-05-31 21:36:49+00:00,2020-06-01 00:08:39+00:00,2020-06-01 00:00:00+00:00,41.40472412109375,-70.59923038926235,0.0,38.75655352059057,-90.3760986328125,144.78
N411KS,,a4d8c9,N411KS,B06,KRNT,KBFI,2020-05-31 21:37:04+00:00,2020-06-01 00:04:28+00:00,2020-06-01 00:00:00+00:00,47.48924126059321,-122.21649169921879,0.0,47.5257568359375,-122.29698944091801,-30.48
KYE4853,,ac7e18,N904AR,B744,PANC,,2020-05-31 21:37:39+00:00,2020-06-01 03:21:20+00:00,2020-06-01 00:00:00+00:00,61.16793823242188,-150.0237056187221,304.8,47.96123439982786,131.392822265625,12222.48
CLX78E,,4d012d,,,OH43,ELLX,2020-05-31 21:37:41+00:00,2020-06-01 04:47:29+00:00,2020-06-01 00:00:00+00:00,39.88467407226562,-82.81261278235394,914.4,49.63494873046875,6.2286517494603215,
SWA8837,,ab627c,N8322X,B738,TJSJ,,2020-05-31 21:38:53+00:00,2020-06-01 00:11:50+00:00,2020-06-01 00:00:00+00:00,18.48692321777344,-65.989134652274,609.6,27.87615966796875,-80.97628611438677,3086.1
AFR188,AF188,394a0f,F-GSQP,B77W,LFPG,VHHH,2020-05-31 21:38:57+00:00,2020-06-01 09:04:07+00:00,2020-06-01 00:00:00+00:00,49.02342224121094,2.5660822941706734,0.0,22.317422123278604,113.91815185546879,22.86
JBU2800,B62800,adcd6d,,,KLAX,KFLL,2020-05-31 21:38:58+00:00,2020-06-01 02:22:27+00:00,2020-06-01 00:00:00+00:00,33.93713999602754,-118.40635299682621,0.0,26.077027401681672,-80.18466656024641,76.2
ANA8531,,868db5,,,KORD,,2020-05-31 21:39:03+00:00,2020-06-01 15:02:14+00:00,2020-06-01 00:00:00+00:00,41.96903034792108,-87.90365529614826,0.0,32.86625231726695,128.27911376953122,8534.4
FDX723,FX723,a08a8f,N134FE,B763,,KRNO,2020-05-31 21:39:05+00:00,2020-06-01 00:56:06+00:00,2020-06-01 00:00:00+00:00,35.1617431640625,-90.4691050003986,3962.4,39.505532474841104,-119.76922607421879,1341.12
UPS3084,,a40455,N358UP,B763,KSDF,KU42,2020-05-31 21:39:08+00:00,2020-06-01 00:36:29+00:00,2020-06-01 00:00:00+00:00,38.19434214446504,-85.73390131411344,304.8,40.59625140691207,-111.9524938409979,2301.24
OMA2855,,70c0a5,A4O-DB,A333,,,2020-05-31 21:39:43+00:00,2020-06-01 00:49:54+00:00,2020-06-01 00:00:00+00:00,22.86552429199219,85.53046209161933,11887.2,23.23492017842955,112.47848510742192,3063.24
N560CF,,a72722,N560CF,C560,KSRQ,KPTK,2020-05-31 21:39:49+00:00,2020-06-01 00:32:49+00:00,2020-06-01 00:00:00+00:00,27.40969848632812,-82.61340447191922,609.6,42.66659545898438,-83.37299693714489,373.38
N633PC,,a84a29,N633PC,C55B,KCOE,KFFZ,2020-05-31 21:40:25+00:00,2020-06-01 00:20:01+00:00,2020-06-01 00:00:00+00:00,47.76538913532839,-116.82276799128609,609.6,33.46761412539725,-111.71671964684309,510.54
UPS914,5X914,a10611,N165UP,A306,KSDF,KBUR,2020-05-31 21:40:27+00:00,2020-06-01 01:28:28+00:00,2020-06-01 00:00:00+00:00,38.18385314941406,-85.73017526180182,0.0,34.198013305664055,-118.3774613360969,297.18
AAL1263,AA1263,a4ce11,N409AA,,KLGA,KDFW,2020-05-31 21:40:29+00:00,2020-06-01 00:47:06+00:00,2020-06-01 00:00:00+00:00,40.78730179091632,-73.86901161887431,0.0,32.920028686523445,-97.00966186523435,259.08
AAR207,OZ207,71bd79,HL7579,A359,KLAX,RKSI,2020-05-31 21:41:18+00:00,2020-06-01 10:05:53+00:00,2020-06-01 00:00:00+00:00,33.947847010725624,-118.425235748291,0.0,37.3099365234375,126.59464085355721,1082.04
DAL1355,,a388a9,N327DN,A321,KATL,KU42,2020-05-31 21:41:24+00:00,2020-06-01 01:03:22+00:00,2020-06-01 00:00:00+00:00,33.634597778320305,-84.41362030652107,304.8,40.58999633789062,-111.9517822265625,2331.72
FDX382,,a313b4,N298FE,B763,,KPDX,2020-05-31 21:41:41+00:00,2020-06-01 01:21:29+00:00,2020-06-01 00:00:00+00:00,35.160507202148445,-90.46148183394449,4267.2,45.573244256488344,-122.56519317626949,68.58
GTI7168,,a4c79b,N407KZ,B744,PANC,KDFW,2020-05-31 21:41:45+00:00,2020-06-01 03:27:24+00:00,2020-06-01 00:00:00+00:00,61.1678466796875,-150.0350843157087,0.0,32.92160292803231,-97.05075633769131,182.88
UAL2303,UA2303,a4d5e3,N410UA,A320,KIAD,KSAN,2020-05-31 21:41:56+00:00,2020-06-01 02:29:28+00:00,2020-06-01 00:00:00+00:00,38.93390590861692,-77.45600891113281,0.0,32.72948184255826,-117.17260866749041,76.2
QTR8853,,06a13d,A7-BEA,B77W,LFPG,OTHH,2020-05-31 21:42:10+00:00,2020-06-01 03:35:29+00:00,2020-06-01 00:00:00+00:00,49.023193359375,2.559884878305288,0.0,25.29840087890625,51.60786946614584,91.44
CPA110,CX110,780a35,B-KQC,B77W,YSSY,VHHH,2020-05-31 21:42:45+00:00,2020-06-01 06:37:58+00:00,2020-06-01 00:00:00+00:00,-33.93521118164062,151.1730521065848,0.0,22.32014465332031,113.9265247691761,38.1
DAL887,DL887,a448fc,N3752,B738,KATL,KPDX,2020-05-31 21:43:07+00:00,2020-06-01 02:25:14+00:00,2020-06-01 00:00:00+00:00,33.63482976363877,-84.41213607788086,304.8,45.577480510129774,-122.5511856079102,45.72
QXE2197,QX2197,a81f1f,N622QX,E75L,KPHX,KPDX,2020-05-31 21:43:25+00:00,2020-06-01 00:00:58+00:00,2020-06-01 00:00:00+00:00,33.44082641601562,-111.99671630859372,304.8,45.56044006347656,-122.527168087843,205.74
N6913T,,a93140,N6913T,,KIGQ,K14M,2020-05-31 21:43:40+00:00,2020-06-01 00:22:59+00:00,2020-06-01 00:00:00+00:00,41.48274567167638,-87.52232751180958,609.6,33.1300048828125,-90.81458129882813,1965.96
VJC862,VJ862,888159,,,,RKSI,2020-05-31 21:43:48+00:00,2020-06-01 00:17:09+00:00,2020-06-01 00:00:00+00:00,21.08555603027344,116.0218172940341,10668.0,37.31446838378906,126.59060863738371,1043.94
BAW57K,BA57,406b20,G-XLEG,A388,EGLL,FABA,2020-05-31 21:44:06+00:00,2020-06-01 08:00:58+00:00,2020-06-01 00:00:00+00:00,51.46489547470868,-0.4386138916015625,0.0,-26.0093404478946,28.27669583834135,2133.6
ABW748,RU748,42431b,VP-BBP,B748,VHHH,UUEE,2020-05-31 21:44:17+00:00,2020-06-01 06:44:27+00:00,2020-06-01 00:00:00+00:00,22.30435180664062,113.9233287464489,0.0,55.93372409626588,37.16554641723633,807.72
ASA7017,,a7f286,N611AS,B737,PANC,PADK,2020-05-31 21:44:27+00:00,2020-06-01 00:20:21+00:00,2020-06-01 00:00:00+00:00,61.16782495530985,-150.03072102864581,0.0,51.88288801807468,-176.6445159912109,182.88
DAL779,,aaf4c8,N805DN,B739,KATL,KSEA,2020-05-31 21:44:33+00:00,2020-06-01 02:28:48+00:00,2020-06-01 00:00:00+00:00,33.6346435546875,-84.41221898915812,304.8,47.43700964976165,-122.318115234375,91.44
SWA1041,,abb9df,N8549Z,B738,KCMH,KLAS,2020-05-31 21:44:57+00:00,2020-06-01 01:40:12+00:00,2020-06-01 00:00:00+00:00,39.99372579283633,-82.91812549937856,304.8,36.09237670898438,-115.1605796813965,678.1800000000002
UAL1070,UA1070,a54650,N439UA,A320,KIAD,KSFO,2020-05-31 21:44:58+00:00,2020-06-01 02:59:53+00:00,2020-06-01 00:00:00+00:00,38.93364987130892,-77.45611572265625,0.0,37.615837485103285,-122.3625581160836,-7.62
SKW3626,OO3626,a30d6b,N296SY,,KIAH,KMSP,2020-05-31 21:44:59+00:00,2020-06-01 00:00:12+00:00,2020-06-01 00:00:00+00:00,30.061247227555608,-95.31282348632813,1219.2,44.89441952462924,-93.24940751238563,297.18
AAL163,AA163,a4dd65,N412UW,,KDCA,KLAX,2020-05-31 21:45:09+00:00,2020-06-01 02:40:19+00:00,2020-06-01 00:00:00+00:00,38.86463928222656,-77.03911822775137,0.0,33.937637329101555,-118.3802079181282,60.96
N690JK,,a92b88,N690JK,AC90,KFFZ,KFFZ,2020-05-31 21:45:55+00:00,2020-06-01 01:21:54+00:00,2020-06-01 00:00:00+00:00,33.4554639913268,-111.734768614477,304.8,33.465798588122354,-111.71941017617979,487.68
DAL1700,,ac85ce,N906DN,,KATL,KSMF,2020-05-31 21:46:34+00:00,2020-06-01 02:15:29+00:00,2020-06-01 00:00:00+00:00,33.63469010692532,-84.41305160522461,304.8,38.70130920410156,-121.5802001953125,7.62
FDX363,FX363,ad6b83,N964FD,B752,,KBOI,2020-05-31 21:46:37+00:00,2020-06-01 00:52:32+00:00,2020-06-01 00:00:00+00:00,35.161603507349035,-90.4731559753418,3962.4,43.55538940429688,-116.1935779660247,937.26
EJM885,,ac3221,N885TR,H25B,KBJC,KBOS,2020-05-31 21:46:43+00:00,2020-06-01 01:37:51+00:00,2020-06-01 00:00:00+00:00,39.89703679488877,-105.09356689453121,1524.0,42.33709716796875,-70.96812161532318,114.3
BAW245,BA245,4074e2,,,EGLL,SAEZ,2020-05-31 21:47:15+00:00,2020-06-01 10:55:58+00:00,2020-06-01 00:00:00+00:00,51.46489547470868,-0.4468536376953125,-304.8,-34.817092895507805,-58.56441575653696,7.62
FLE101,,c00e55,,,,CYYZ,2020-05-31 21:47:15+00:00,2020-06-01 00:54:58+00:00,2020-06-01 00:00:00+00:00,53.396484375,-113.5401698521205,3048.0,43.682990639896715,-79.59150041852678,137.16
ETH3751,,040062,ET-APU,B77L,,VABB,2020-05-31 21:47:17+00:00,2020-06-01 03:00:46+00:00,2020-06-01 00:00:00+00:00,23.21987915039062,113.2942116477273,1524.0,19.08856201171875,72.85809108189174,7.62
UAL1022,UA1022,a5d927,N476UA,A320,KEWR,KSFO,2020-05-31 21:47:18+00:00,2020-06-01 03:28:29+00:00,2020-06-01 00:00:00+00:00,40.69294738769531,-74.1680908203125,0.0,37.61370849609375,-122.3575413480718,-7.62
N827SL,,ab4c77,N827SL,C750,KFOK,KT74,2020-05-31 21:47:44+00:00,2020-06-01 00:54:09+00:00,2020-06-01 00:00:00+00:00,40.90699768066406,-72.54608154296875,914.4,30.53187561035156,-97.52795051125919,1120.14
N221LA,,a1e5b3,N221LA,AS50,,KHHR,2020-05-31 21:47:56+00:00,2020-06-01 00:35:50+00:00,2020-06-01 00:00:00+00:00,34.05384645623676,-118.23549270629879,0.0,34.05606079101562,-118.22852932676979,167.64
SWA6882,,abbd0a,N8555Z,,KSAN,KHOU,2020-05-31 21:48:04+00:00,2020-06-01 00:34:40+00:00,2020-06-01 00:00:00+00:00,32.735092163085945,-117.1957763671875,0.0,29.70350646972656,-95.34796494704027,419.1
CLX47Y,,4d010d,LX-YCV,B744,ELLX,KORD,2020-05-31 21:48:06+00:00,2020-06-01 06:16:11+00:00,2020-06-01 00:00:00+00:00,49.63640503964182,6.227021088471284,304.8,41.96579496739274,-87.89249331452123,106.68
UAL989,UA989,a07dc8,,,KIAD,EDDF,2020-05-31 21:48:25+00:00,2020-06-01 05:15:26+00:00,2020-06-01 00:00:00+00:00,38.9256706237793,-77.43641728940219,0.0,50.046588445113876,8.564046911291172,38.1
CNV4122,,ae1252,,,KNIP,KNZY,2020-05-31 21:48:36+00:00,2020-06-01 02:17:29+00:00,2020-06-01 00:00:00+00:00,30.23162841796875,-81.67120971679685,0.0,32.69705200195312,-117.21593627929691,0.0
FFT171,F9171,a3b7cb,N339FR,,KPHL,KFTG,2020-05-31 21:48:42+00:00,2020-06-01 01:18:16+00:00,2020-06-01 00:00:00+00:00,39.86274719238281,-75.26524419369906,0.0,39.87661743164062,-104.54225623089329,1905.0
UPS127,,a2afba,N272UP,MD11,ZGSZ,RKSI,2020-05-31 21:48:45+00:00,2020-06-01 00:20:29+00:00,2020-06-01 00:00:00+00:00,22.61503601074219,113.8235529119318,304.8,37.313713461665785,126.5912794030231,922.02
CKS926,K4926,aa9830,N782CK,B744,PANC,RKSI,2020-05-31 21:48:58+00:00,2020-06-01 06:23:23+00:00,2020-06-01 00:00:00+00:00,61.16793823242188,-150.0356728690011,0.0,37.3143310546875,126.59072551321479,1059.18
MNB150,,4bb467,TC-MCG,A306,EHAM,LTBA,2020-05-31 21:49:16+00:00,2020-06-01 00:41:59+00:00,2020-06-01 00:00:00+00:00,52.3289794921875,4.708843231201172,-304.8,40.97122192382812,28.822021484375,30.48
N5451U,,a6ed0d,N5451U,,KMMU,KARR,2020-05-31 21:49:18+00:00,2020-06-01 02:13:40+00:00,2020-06-01 00:00:00+00:00,40.81844523801642,-74.39460754394531,304.8,41.77816772460938,-88.46940474076706,487.68
UAL1201,UA1201,ab6542,N833UA,A319,KIAD,KEYQ,2020-05-31 21:49:36+00:00,2020-06-01 00:27:59+00:00,2020-06-01 00:00:00+00:00,38.933921813964844,-77.45589712391728,0.0,29.9124755859375,-95.5201451918658,876.3000000000002
SWA6829,,a5050e,N422WN,B737,KBWI,KDAL,2020-05-31 21:49:49+00:00,2020-06-01 00:38:29+00:00,2020-06-01 00:00:00+00:00,39.17472839355469,-76.69251151706862,304.8,32.86239624023438,-96.87628784179684,190.5
DAL735,,a8def1,N6706Q,B752,KATL,KMSP,2020-05-31 21:49:50+00:00,2020-06-01 00:02:30+00:00,2020-06-01 00:00:00+00:00,33.63473510742188,-84.4221403160874,304.8,44.912109375,-93.2904052734375,495.3
SWA104,,abb972,N8546V,B738,KORL,60CO,2020-05-31 21:50:04+00:00,2020-06-01 01:17:43+00:00,2020-06-01 00:00:00+00:00,28.54403686523438,-81.38555673452521,1828.8,39.94184875488281,-104.686279296875,1836.42
TGW100,TR100,76bd48,,,WSSS,,2020-05-31 21:50:12+00:00,2020-06-01 01:07:28+00:00,2020-06-01 00:00:00+00:00,1.3941464181673728,103.9959664180361,304.8,23.32146078853284,113.5164896647135,2788.92
PXG690,,a92b2b,N690ES,C560,KADS,KCLE,2020-05-31 21:50:27+00:00,2020-06-01 00:08:34+00:00,2020-06-01 00:00:00+00:00,32.964981079101555,-96.83486938476562,0.0,41.49595642089844,-81.80763244628906,1021.08
TAY4081,,4ac981,SE-RLA,B762,EBLG,LROP,2020-05-31 21:50:51+00:00,2020-06-01 00:20:58+00:00,2020-06-01 00:00:00+00:00,50.66070556640625,5.479579616237332,304.8,44.584716796875,26.13353184291294,190.5
KAL249,,71c005,HL8005,B77L,,PANC,2020-05-31 21:50:53+00:00,2020-06-01 05:12:59+00:00,2020-06-01 00:00:00+00:00,33.24276681673729,129.0044916892538,9448.8,61.16780090332031,-150.0555855887277,175.26
EIN122,EI122,4caa41,,,KORD,EIDW,2020-05-31 21:51:03+00:00,2020-06-01 04:27:10+00:00,2020-06-01 00:00:00+00:00,41.96905517578125,-87.90598089044744,0.0,53.42157913466631,-6.275051341337303,-30.48
UAL719,UA719,a58de0,N457UA,A320,KIAD,KLAX,2020-05-31 21:51:06+00:00,2020-06-01 02:41:57+00:00,2020-06-01 00:00:00+00:00,38.935546875,-77.4625244140625,0.0,33.93759155273438,-118.3802079181282,68.58
ETH3405,,040156,,,VOMM,EHBK,2020-05-31 21:51:09+00:00,2020-06-01 11:44:42+00:00,2020-06-01 00:00:00+00:00,12.981277724443851,80.14483000102796,0.0,50.89508056640625,5.753198572107262,106.68
